,tickerId,unSymbol,symbol,direction,strikePrice,Ask_Price,Ask_Volume,Bid_Price,Bid_Volume,expireDate,tradeTime,tradeStamp,volume,close,preClose,open,high,low,delta,vega,gamma,theta,rho,changeRatio,change,weekly,activeLevel,openIntChange
36,1019266636,AAL,AAL210401C00019500,call,19.5,12.40,13,12.30,12,2021-04-01,2021-03-29T15:25:10.482+0000,1617036211082,8,3.10,2.93,3.40,3.65,2.95,0.9772,0.0013,0.0289,-0.0127,0.0021,0.0580,0.17,1,7,-9.0
37,1019266648,AAL,AAL210401P00019500,put,19.5,12.40,13,12.30,12,2021-04-01,2021-03-29T16:30:45.652+0000,1617036223538,174,0.03,0.04,0.03,0.04,0.02,-0.0174,0.0010,0.0243,-0.0095,0.0000,-0.2500,-0.01,1,7,121.0
38,1019266638,AAL,AAL210401C00020000,call,20,12.40,13,12.30,12,2021-04-01,2021-03-29T16:19:53.636+0000,1617036223587,57,2.66,2.98,3.10,3.10,2.64,0.9623,0.0020,0.0463,-0.0183,0.0021,-0.1074,-0.32,1,6,28.0
39,1019266637,AAL,AAL210401P00020000,put,20,12.40,13,12.30,12,2021-04-01,2021-03-29T16:39:20.176+0000,1617036224531,478,0.04,0.06,0.05,0.05,0.03,-0.0357,0.0019,0.0449,-0.0171,-0.0001,-0.3333,-0.02,1,6,82.0
40,1019266651,AAL,AAL210401C00020500,call,20.5,12.40,13,12.30,12,2021-04-01,2021-03-29T14:55:53.337+0000,1617036219929,4,2.24,2.39,2.59,2.59,2.24,0.9255,0.0034,0.0785,-0.0317,0.0021,-0.0628,-0.15,1,5,1.0
41,1019266655,AAL,AAL210401P00020500,put,20.5,12.40,13,12.30,12,2021-04-01,2021-03-29T16:40:42.130+0000,1617036171534,238,0.06,0.07,0.06,0.07,0.04,-0.0718,0.0033,0.0774,-0.0303,-0.0002,-0.1429,-0.01,1,5,233.0
42,1019266657,AAL,AAL210401C00021000,call,21,12.40,13,12.30,12,2021-04-01,2021-03-29T16:38:18.531+0000,1617036229358,77,1.93,2.00,2.15,2.20,1.67,0.8784,0.0048,0.1159,-0.0440,0.0020,-0.0350,-0.07,1,4,154.0
43,1019266661,AAL,AAL210401P00021000,put,21,12.40,13,12.30,12,2021-04-01,2021-03-29T16:30:46.455+0000,1617036225281,280,0.08,0.11,0.07,0.12,0.07,-0.1236,0.0049,0.1161,-0.0449,-0.0003,-0.2727,-0.03,1,4,21.0
44,1019266663,AAL,AAL210401C00021500,call,21.5,12.40,13,12.30,12,2021-04-01,2021-03-29T16:38:03.318+0000,1617036220171,325,1.44,1.55,1.69,1.70,1.16,0.7984,0.0067,0.1568,-0.0631,0.0018,-0.0710,-0.11,1,3,99.0
45,1019266656,AAL,AAL210401P00021500,put,21.5,12.40,13,12.30,12,2021-04-01,2021-03-29T16:43:47.842+0000,1617036228721,783,0.13,0.17,0.13,0.20,0.11,-0.1913,0.0065,0.1594,-0.0582,-0.0005,-0.2353,-0.04,1,3,38.0
46,1019266662,AAL,AAL210401C00022000,call,22,12.40,13,12.30,12,2021-04-01,2021-03-29T16:40:22.462+0000,1617036229555,567,1.05,1.18,1.33,1.33,0.80,0.7058,0.0083,0.1915,-0.0775,0.0016,-0.1102,-0.13,1,2,43.0
47,1019266660,AAL,AAL210401P00022000,put,22,12.40,13,12.30,12,2021-04-01,2021-03-29T16:43:06.728+0000,1617036220301,3003,0.22,0.27,0.20,0.35,0.17,-0.2928,0.0082,0.1928,-0.0766,-0.0008,-0.1852,-0.05,1,2,1079.0
