,tickerId,unSymbol,symbol,direction,strikePrice,ask_price,ask_volume,bid_price,bid_volume,expireDate,tradeTime,tradeStamp,volume,close,preClose,open,high,low,delta,vega,gamma,theta,rho,changeRatio,change,weekly,activeLevel,openIntChange
128,1019532350,TSLA,TSLA210401C00685000,call,685,1.10,2,1.08,16,2021-04-01,2021-03-30T19:13:01.746+0000,1617131582741,1334,1.10,1.12,0.78,2.35,0.49,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0179,-0.02,1,22,226.0
129,1019532346,TSLA,TSLA210401P00685000,put,685,56.55,1,56.20,5,2021-04-01,2021-03-30T19:01:01.253+0000,1617131581633,83,58.05,75.45,91.19,93.67,55.75,-1.0000,0.0000,0.0000,0.0018,-0.0563,-0.2306,-17.40,1,22,-28.0
130,1019683452,TSLA,TSLA210401C00687500,call,687.5,1.00,5,0.96,15,2021-04-01,2021-03-30T19:13:00.442+0000,1617131582514,654,0.97,1.04,0.78,2.16,0.45,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0673,-0.07,1,23,-33.0
131,1019683451,TSLA,TSLA210401P00687500,put,687.5,58.95,11,58.50,2,2021-04-01,2021-03-30T19:10:54.178+0000,1617131582890,8,58.45,76.55,90.30,90.30,58.45,-1.0000,0.0000,0.0000,0.0018,-0.0565,-0.2364,-18.10,1,23,1.0
132,1019261831,TSLA,TSLA210401C00690000,call,690,0.90,11,0.86,19,2021-04-01,2021-03-30T19:11:44.166+0000,1617131582575,3091,0.93,0.96,0.64,1.97,0.40,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0313,-0.03,1,24,660.0
133,1019261828,TSLA,TSLA210401P00690000,put,690,61.35,10,61.00,3,2021-04-01,2021-03-30T19:10:24.834+0000,1617131582525,314,60.55,81.85,87.65,98.75,59.80,-1.0000,0.0000,0.0000,0.0018,-0.0567,-0.2602,-21.30,1,24,-21.0
134,1019683453,TSLA,TSLA210401C00692500,call,692.5,0.81,14,0.78,9,2021-04-01,2021-03-30T19:11:43.367+0000,1617131581664,495,0.84,0.87,0.59,1.80,0.37,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0345,-0.03,1,25,48.0
135,1019683450,TSLA,TSLA210401P00692500,put,692.5,63.75,8,63.40,3,2021-04-01,2021-03-30T19:04:27.282+0000,1617131582525,44,63.15,81.35,88.56,97.62,61.99,-1.0000,0.0000,0.0000,0.0018,-0.0569,-0.2237,-18.20,1,25,-17.0
136,1019532353,TSLA,TSLA210401C00695000,call,695,0.74,45,0.70,12,2021-04-01,2021-03-30T19:12:37.281+0000,1617131581681,2837,0.74,0.78,0.60,1.63,0.34,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0513,-0.04,1,26,340.0
137,1019532348,TSLA,TSLA210401P00695000,put,695,66.55,51,65.55,42,2021-04-01,2021-03-30T18:58:58.668+0000,1617131582042,267,66.85,85.47,91.04,102.41,66.85,-1.0000,0.0000,0.0000,0.0018,-0.0571,-0.2179,-18.62,1,26,-25.0
138,1019261827,TSLA,TSLA210401C00700000,call,700,0.61,59,0.58,16,2021-04-01,2021-03-30T19:13:01.958+0000,1617131581958,31400,0.58,0.71,0.49,1.40,0.24,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1831,-0.13,1,27,3244.0
139,1019261838,TSLA,TSLA210401P00700000,put,700,71.40,46,70.40,44,2021-04-01,2021-03-30T19:12:43.150+0000,1617131581944,809,71.03,90.02,100.60,108.24,68.00,-1.0000,0.0000,0.0000,0.0018,-0.0575,-0.2110,-18.99,1,27,-61.0
140,1019538990,TSLA,TSLA210401C00702500,call,702.5,0.55,20,0.52,26,2021-04-01,2021-03-30T19:12:58.095+0000,1617131582316,733,0.55,0.63,0.47,1.26,0.24,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1270,-0.08,1,28,153.0
141,1019538991,TSLA,TSLA210401P00702500,put,702.5,73.55,10,73.00,22,2021-04-01,2021-03-30T18:59:30.440+0000,1617131582053,175,74.20,91.97,107.40,107.40,74.00,-1.0000,0.0000,0.0000,0.0018,-0.0577,-0.1932,-17.77,1,28,-9.0
142,1019532352,TSLA,TSLA210401C00705000,call,705,0.50,5,0.48,13,2021-04-01,2021-03-30T19:12:56.229+0000,1617131582471,1081,0.50,0.60,0.44,1.17,0.22,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.10,1,29,362.0
143,1019532351,TSLA,TSLA210401P00705000,put,705,76.00,8,75.60,1,2021-04-01,2021-03-30T19:06:41.873+0000,1617131582890,112,75.97,91.45,107.66,107.66,75.24,-1.0000,0.0000,0.0000,0.0018,-0.0579,-0.1693,-15.48,1,29,-70.0
144,1019538992,TSLA,TSLA210401C00707500,call,707.5,0.46,18,0.43,60,2021-04-01,2021-03-30T19:13:02.211+0000,1617131582211,331,0.44,0.57,0.40,1.07,0.21,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2281,-0.13,1,30,54.0
145,1019538997,TSLA,TSLA210401P00707500,put,707.5,78.60,30,77.65,58,2021-04-01,2021-03-30T19:05:02.342+0000,1617131582187,20,78.00,104.56,78.00,78.00,78.00,-1.0000,0.0000,0.0000,0.0018,-0.0582,-0.2540,-26.56,1,30,-2.0
146,1019261830,TSLA,TSLA210401C00710000,call,710,0.42,6,0.39,36,2021-04-01,2021-03-30T19:12:47.997+0000,1617131581113,2330,0.42,0.51,0.34,1.00,0.16,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1765,-0.09,1,31,814.0
147,1019261832,TSLA,TSLA210401P00710000,put,710,81.25,52,80.25,36,2021-04-01,2021-03-30T18:46:54.862+0000,1617131581440,93,85.42,100.00,111.87,118.28,80.15,-1.0000,0.0000,0.0000,0.0018,-0.0584,-0.1458,-14.58,1,31,-7.0
148,1019538993,TSLA,TSLA210401C00712500,call,712.5,0.39,20,0.36,27,2021-04-01,2021-03-30T19:08:15.520+0000,1617131581445,217,0.41,0.50,0.39,0.81,0.17,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1800,-0.09,1,32,110.0
149,1019538994,TSLA,TSLA210401P00712500,put,712.5,83.75,3,82.50,3,2021-04-01,2021-03-29T13:40:06.000+0000,1617131580660,0,101.20,101.20,,,,-1.0000,0.0000,0.0000,0.0019,-0.0586,0.0000,0.00,1,32,0.0
150,1019455121,TSLA,TSLA210401C00715000,call,715,0.36,19,0.33,12,2021-04-01,2021-03-30T19:12:18.333+0000,1617131580767,361,0.38,0.45,0.36,0.86,0.15,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1556,-0.07,1,33,151.0
151,1019455119,TSLA,TSLA210401P00715000,put,715,86.00,31,85.00,54,2021-04-01,2021-03-30T18:06:24.636+0000,1617131582513,23,96.10,101.35,119.95,119.95,85.80,-1.0000,0.0000,0.0000,0.0019,-0.0588,-0.0518,-5.25,1,33,-9.0
152,1019538996,TSLA,TSLA210401C00717500,call,717.5,0.34,63,0.30,45,2021-04-01,2021-03-30T19:04:49.895+0000,1617131581438,253,0.35,0.44,0.30,0.75,0.15,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2045,-0.09,1,34,0.0
153,1019538995,TSLA,TSLA210401P00717500,put,717.5,88.65,53,87.50,59,2021-04-01,2021-03-30T15:08:33.759+0000,1617131582318,8,101.29,104.80,101.29,101.29,101.29,-1.0000,0.0000,0.0000,0.0019,-0.0590,-0.0335,-3.51,1,34,0.0
154,1019261833,TSLA,TSLA210401C00720000,call,720,0.31,19,0.28,13,2021-04-01,2021-03-30T19:11:32.680+0000,1617131580767,1894,0.32,0.42,0.31,0.74,0.13,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2381,-0.10,1,35,404.0
155,1019261829,TSLA,TSLA210401P00720000,put,720,91.05,38,90.05,46,2021-04-01,2021-03-30T19:09:36.199+0000,1617131581423,102,89.35,110.04,128.25,128.25,89.35,-1.0000,0.0000,0.0000,0.0019,-0.0592,-0.1880,-20.69,1,35,-14.0
156,1019539000,TSLA,TSLA210401C00722500,call,722.5,0.29,19,0.26,13,2021-04-01,2021-03-30T19:07:35.409+0000,1617131581445,152,0.30,0.37,0.27,0.68,0.17,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1892,-0.07,1,36,41.0
157,1019539004,TSLA,TSLA210401P00722500,put,722.5,93.25,5,92.85,5,2021-04-01,2021-03-30T15:40:00.691+0000,1617131582519,3,90.64,113.18,126.65,126.65,90.60,-1.0000,0.0000,0.0000,0.0019,-0.0594,-0.1992,-22.54,1,36,0.0
158,1019455118,TSLA,TSLA210401C00725000,call,725,0.27,19,0.24,13,2021-04-01,2021-03-30T19:09:02.776+0000,1617131580767,628,0.29,0.36,0.26,0.65,0.11,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1944,-0.07,1,37,301.0
159,1019455120,TSLA,TSLA210401P00725000,put,725,96.05,47,95.20,23,2021-04-01,2021-03-30T19:04:26.672+0000,1617131582861,87,95.46,116.10,129.16,129.16,95.46,-1.0000,0.0000,0.0000,0.0019,-0.0596,-0.1778,-20.64,1,37,-50.0
160,1019539003,TSLA,TSLA210401C00727500,call,727.5,0.25,20,0.23,11,2021-04-01,2021-03-30T19:06:52.804+0000,1617131582963,294,0.26,0.34,0.27,0.61,0.10,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2353,-0.08,1,38,64.0
161,1019539002,TSLA,TSLA210401P00727500,put,727.5,98.20,2,97.80,6,2021-04-01,2021-03-30T17:06:06.420+0000,1617131582290,9,108.60,116.71,128.84,128.84,95.33,-1.0000,0.0000,0.0000,0.0019,-0.0598,-0.0695,-8.11,1,38,-6.0
162,1019261845,TSLA,TSLA210401C00730000,call,730,0.24,20,0.21,17,2021-04-01,2021-03-30T19:12:50.958+0000,1617131581704,1421,0.23,0.33,0.28,0.58,0.10,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3030,-0.10,1,39,951.0
163,1019261844,TSLA,TSLA210401P00730000,put,730,100.95,34,100.00,43,2021-04-01,2021-03-30T18:31:19.577+0000,1617131581440,19,108.32,117.72,129.90,136.55,103.50,-1.0000,0.0000,0.0000,0.0019,-0.0600,-0.0799,-9.40,1,39,0.0
164,1019538998,TSLA,TSLA210401C00732500,call,732.5,0.23,71,0.20,11,2021-04-01,2021-03-30T19:08:31.507+0000,1617131581464,93,0.23,0.35,0.23,0.50,0.16,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3429,-0.12,1,40,57.0
165,1019539005,TSLA,TSLA210401P00732500,put,732.5,103.30,20,102.55,36,2021-04-01,2021-03-30T15:42:15.087+0000,1617131582330,1,102.91,119.96,102.91,102.91,102.91,-1.0000,0.0000,0.0000,0.0019,-0.0602,-0.1421,-17.05,1,40,0.0
166,1019455122,TSLA,TSLA210401C00735000,call,735,0.21,19,0.19,9,2021-04-01,2021-03-30T19:11:15.009+0000,1617131580719,900,0.22,0.31,0.22,0.50,0.07,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2903,-0.09,1,41,132.0
167,1019455123,TSLA,TSLA210401P00735000,put,735,105.65,1,105.30,1,2021-04-01,2021-03-30T18:31:19.577+0000,1617131581944,32,113.32,124.55,140.22,140.22,106.95,-1.0000,0.0000,0.0000,0.0019,-0.0604,-0.0902,-11.23,1,41,-13.0
168,1019538999,TSLA,TSLA210401C00737500,call,737.5,0.20,20,0.17,14,2021-04-01,2021-03-30T18:59:30.454+0000,1617131581704,102,0.19,0.28,0.20,0.39,0.07,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3214,-0.09,1,42,21.0
169,1019539001,TSLA,TSLA210401P00737500,put,737.5,108.15,2,107.75,6,2021-04-01,2021-03-29T19:27:24.000+0000,1617131582159,0,126.95,126.95,,,,-1.0000,0.0000,0.0000,0.0019,-0.0606,0.0000,0.00,1,42,2.0
170,1019261847,TSLA,TSLA210401C00740000,call,740,0.19,19,0.16,14,2021-04-01,2021-03-30T19:09:07.975+0000,1617131580602,1229,0.20,0.25,0.22,0.45,0.08,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2000,-0.05,1,43,124.0
171,1019261850,TSLA,TSLA210401P00740000,put,740,110.65,4,110.25,5,2021-04-01,2021-03-30T19:04:27.101+0000,1617131582023,34,110.31,128.09,139.88,139.88,110.31,-1.0000,0.0000,0.0000,0.0019,-0.0608,-0.1388,-17.78,1,43,-2.0
172,1019539007,TSLA,TSLA210401C00742500,call,742.5,0.19,46,0.18,5,2021-04-01,2021-03-30T19:11:23.348+0000,1617131582189,314,0.19,0.26,0.17,0.42,0.08,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2692,-0.07,1,44,14.0
173,1019539006,TSLA,TSLA210401P00742500,put,742.5,113.40,40,112.40,51,2021-04-01,2021-03-30T18:51:13.442+0000,1617131582165,1,117.59,111.20,117.59,117.59,117.59,-1.0000,0.0000,0.0000,0.0019,-0.0610,0.0575,6.39,1,44,0.0
174,1019261848,TSLA,TSLA210401C00745000,call,745,0.17,18,0.15,10,2021-04-01,2021-03-30T18:58:16.344+0000,1617131580707,533,0.15,0.24,0.20,0.40,0.07,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3750,-0.09,1,45,-11.0
175,1019261849,TSLA,TSLA210401P00745000,put,745,115.85,35,114.95,42,2021-04-01,2021-03-30T18:31:19.065+0000,1617131582241,7,123.34,134.47,121.65,129.45,121.65,-1.0000,0.0000,0.0000,0.0019,-0.0612,-0.0828,-11.13,1,45,-7.0
176,1019539009,TSLA,TSLA210401C00747500,call,747.5,0.16,18,0.14,23,2021-04-01,2021-03-30T19:04:27.309+0000,1617131581669,262,0.15,0.25,0.17,0.40,0.07,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4000,-0.10,1,46,13.0
177,1019539008,TSLA,TSLA210401P00747500,put,747.5,118.45,49,117.70,7,2021-04-01,2021-03-29T14:42:25.000+0000,1617131582053,0,138.35,138.35,,,,-1.0000,0.0000,0.0000,0.0019,-0.0614,0.0000,0.00,1,46,-3.0
178,1019261843,TSLA,TSLA210401C00750000,call,750,0.15,2,0.13,38,2021-04-01,2021-03-30T19:12:16.799+0000,1617131581255,2348,0.14,0.21,0.14,0.41,0.06,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3333,-0.07,1,47,13.0
179,1019261842,TSLA,TSLA210401P00750000,put,750,121.00,3,119.80,3,2021-04-01,2021-03-30T19:09:18.925+0000,1617131580660,48,118.80,139.35,154.19,154.19,118.80,-1.0000,0.0000,0.0000,0.0020,-0.0616,-0.1475,-20.55,1,47,-8.0
180,1019261841,TSLA,TSLA210401C00755000,call,755,0.14,17,0.13,19,2021-04-01,2021-03-30T18:59:30.454+0000,1617131582593,177,0.14,0.19,0.18,0.36,0.09,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2632,-0.05,1,48,49.0
181,1019261853,TSLA,TSLA210401P00755000,put,755,125.85,33,125.00,29,2021-04-01,2021-03-30T19:04:27.307+0000,1617131581440,18,125.22,153.95,162.55,162.55,125.22,-1.0000,0.0000,0.0000,0.0020,-0.0621,-0.1866,-28.73,1,48,0.0
182,1019261840,TSLA,TSLA210401C00760000,call,760,0.13,17,0.12,7,2021-04-01,2021-03-30T19:12:48.085+0000,1617131581464,690,0.14,0.18,0.18,0.31,0.07,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2222,-0.04,1,49,311.0
183,1019261852,TSLA,TSLA210401P00760000,put,760,132.85,60,129.70,60,2021-04-01,2021-03-30T19:11:34.324+0000,1617131582053,17,129.85,148.95,152.69,152.69,129.85,-1.0000,0.0000,0.0000,0.0020,-0.0625,-0.1282,-19.10,1,49,0.0
184,1019261846,TSLA,TSLA210401C00765000,call,765,0.12,19,0.10,13,2021-04-01,2021-03-30T18:52:56.795+0000,1617131582817,223,0.11,0.17,0.16,0.28,0.06,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3529,-0.06,1,50,195.0
185,1019261851,TSLA,TSLA210401P00765000,put,765,135.80,35,132.85,60,2021-04-01,2021-03-30T18:52:55.572+0000,1617131582513,4,139.80,154.45,140.20,144.35,133.15,-1.0000,0.0000,0.0000,0.0020,-0.0629,-0.0949,-14.65,1,50,-9.0
186,1019261855,TSLA,TSLA210401C00770000,call,770,0.12,48,0.09,11,2021-04-01,2021-03-30T19:12:48.085+0000,1617131582040,543,0.10,0.15,0.15,0.27,0.05,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3333,-0.05,1,51,465.0
187,1019261866,TSLA,TSLA210401P00770000,put,770,141.25,60,139.45,60,2021-04-01,2021-03-30T17:20:05.846+0000,1617131582789,15,149.35,162.66,163.62,163.62,139.90,-1.0000,0.0000,0.0000,0.0020,-0.0633,-0.0818,-13.31,1,51,-2.0
188,1019261864,TSLA,TSLA210401C00775000,call,775,0.10,1,0.09,13,2021-04-01,2021-03-30T19:08:32.516+0000,1617131581681,1754,0.09,0.17,0.14,0.25,0.04,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4706,-0.08,1,52,488.0
189,1019261862,TSLA,TSLA210401P00775000,put,775,147.65,60,144.90,39,2021-04-01,2021-03-30T18:52:55.572+0000,1617131582037,34,149.84,160.47,173.00,175.94,144.78,-1.0000,0.0000,0.0000,0.0020,-0.0637,-0.0662,-10.63,1,52,-26.0
190,1019261860,TSLA,TSLA210401C00780000,call,780,0.09,2,0.08,40,2021-04-01,2021-03-30T18:42:06.830+0000,1617131581445,1478,0.09,0.16,0.14,0.25,0.04,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4375,-0.07,1,53,173.0
191,1019261865,TSLA,TSLA210401P00780000,put,780,150.95,58,148.85,60,2021-04-01,2021-03-30T18:53:42.164+0000,1617131582349,46,152.95,168.69,175.10,180.09,152.10,-1.0000,0.0000,0.0000,0.0020,-0.0641,-0.0933,-15.74,1,53,-2.0
192,1019261863,TSLA,TSLA210401C00785000,call,785,0.10,46,0.07,13,2021-04-01,2021-03-30T18:58:45.977+0000,1617131581464,72,0.08,0.14,0.14,0.20,0.06,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4286,-0.06,1,54,-34.0
193,1019261857,TSLA,TSLA210401P00785000,put,785,157.70,60,154.55,60,2021-04-01,2021-03-30T16:04:38.508+0000,1617131582187,2,159.38,184.34,193.51,193.51,159.38,-1.0000,0.0000,0.0000,0.0020,-0.0645,-0.1354,-24.96,1,54,-4.0
194,1019261859,TSLA,TSLA210401C00787500,call,787.5,0.09,17,0.07,20,2021-04-01,2021-03-30T17:44:43.392+0000,1617131580872,58,0.08,0.14,0.12,0.20,0.08,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4286,-0.06,1,55,12.0
195,1019261861,TSLA,TSLA210401P00787500,put,787.5,159.00,60,156.90,60,2021-04-01,2021-03-30T15:28:07.635+0000,1617131582447,13,164.35,183.19,196.00,196.00,164.35,-1.0000,0.0000,0.0000,0.0021,-0.0647,-0.1028,-18.84,1,55,0.0
196,1019261858,TSLA,TSLA210401C00790000,call,790,0.09,23,0.06,15,2021-04-01,2021-03-30T19:11:50.905+0000,1617131581704,630,0.10,0.14,0.12,0.21,0.06,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2857,-0.04,1,56,51.0
197,1019261854,TSLA,TSLA210401P00790000,put,790,162.65,60,159.85,44,2021-04-01,2021-03-30T18:21:46.857+0000,1617131582748,11,171.84,189.47,196.27,196.27,171.84,-1.0000,0.0000,0.0000,0.0021,-0.0649,-0.0930,-17.63,1,56,-4.0
198,1019261867,TSLA,TSLA210401C00792500,call,792.5,0.09,39,0.06,18,2021-04-01,2021-03-30T16:35:00.898+0000,1617131580583,24,0.08,0.15,0.10,0.19,0.06,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4667,-0.07,1,57,14.0
199,1019261856,TSLA,TSLA210401P00792500,put,792.5,165.75,60,160.55,60,2021-04-01,2021-03-30T16:06:00.561+0000,1617131581434,1,165.71,181.40,165.71,165.71,165.71,-1.0000,0.0000,0.0000,0.0021,-0.0651,-0.0865,-15.69,1,57,0.0
200,1019261871,TSLA,TSLA210401C00795000,call,795,0.08,18,0.05,50,2021-04-01,2021-03-30T19:09:45.874+0000,1617131581704,180,0.09,0.12,0.07,0.20,0.04,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2500,-0.03,1,56,4.0
201,1019261872,TSLA,TSLA210401P00795000,put,795,166.10,60,162.70,60,2021-04-01,2021-03-30T15:32:41.315+0000,1617131582079,5,168.15,187.80,168.15,168.15,168.15,-1.0000,0.0000,0.0000,0.0021,-0.0653,-0.1046,-19.65,1,56,1.0
202,1019261876,TSLA,TSLA210401C00797500,call,797.5,0.07,3,0.05,19,2021-04-01,2021-03-30T18:48:20.805+0000,1617131581464,127,0.08,0.13,0.05,0.17,0.05,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3846,-0.05,1,57,129.0
203,1019261880,TSLA,TSLA210401P00797500,put,797.5,168.80,60,164.80,60,2021-04-01,2021-03-25T19:06:25.000+0000,1617131582453,0,157.70,157.70,,,,-1.0000,0.0000,0.0000,0.0021,-0.0655,0.0000,0.00,1,57,0.0
204,1019261881,TSLA,TSLA210401C00800000,call,800,0.07,17,0.05,14,2021-04-01,2021-03-30T19:12:24.552+0000,1617131581464,4803,0.08,0.11,0.08,0.18,0.03,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2727,-0.03,1,58,787.0
205,1019261874,TSLA,TSLA210401P00800000,put,800,170.85,46,168.40,60,2021-04-01,2021-03-30T19:06:23.484+0000,1617131582822,91,170.00,190.75,205.25,205.94,170.00,-1.0000,0.0000,0.0000,0.0021,-0.0658,-0.1088,-20.75,1,58,-30.0
206,1019261873,TSLA,TSLA210401C00802500,call,802.5,0.07,18,0.04,19,2021-04-01,2021-03-30T19:09:29.702+0000,1617131581652,240,0.07,0.12,0.07,0.15,0.04,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4167,-0.05,1,59,2.0
207,1019261869,TSLA,TSLA210401P00802500,put,802.5,175.50,60,171.65,60,2021-04-01,2021-03-30T15:46:52.608+0000,1617131581644,20,174.40,192.50,184.95,184.95,174.40,-1.0000,0.0000,0.0000,0.0021,-0.0660,-0.0940,-18.10,1,59,0.0
208,1019261870,TSLA,TSLA210401C00805000,call,805,0.07,49,0.04,25,2021-04-01,2021-03-30T18:00:37.547+0000,1617131581464,53,0.05,0.10,0.08,0.15,0.05,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5000,-0.05,1,60,-4.0
209,1019261877,TSLA,TSLA210401P00805000,put,805,177.45,60,173.55,60,2021-04-01,2021-03-30T18:58:22.174+0000,1617131582380,4,176.74,198.16,206.45,206.45,176.74,-1.0000,0.0000,0.0000,0.0021,-0.0662,-0.1081,-21.42,1,60,0.0
210,1019261868,TSLA,TSLA210401C00807500,call,807.5,0.06,17,0.04,25,2021-04-01,2021-03-30T16:35:00.990+0000,1617131581464,21,0.06,0.10,0.06,0.14,0.06,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4000,-0.04,1,61,10.0
211,1019261878,TSLA,TSLA210401P00807500,put,807.5,179.45,60,174.85,60,2021-04-01,2021-03-26T15:30:33.000+0000,1617131580755,0,183.35,183.35,,,,-1.0000,0.0000,0.0000,0.0021,-0.0664,0.0000,0.00,1,61,0.0
212,1019261875,TSLA,TSLA210401C00810000,call,810,0.06,17,0.04,25,2021-04-01,2021-03-30T19:08:55.453+0000,1617131581464,399,0.06,0.11,0.07,0.13,0.02,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4545,-0.05,1,50,-171.0
213,1019261879,TSLA,TSLA210401P00810000,put,810,181.30,60,179.00,60,2021-04-01,2021-03-30T18:51:28.294+0000,1617131582079,30,186.32,202.40,192.40,192.40,185.00,-1.0000,0.0000,0.0000,0.0021,-0.0666,-0.0794,-16.08,1,50,-8.0
214,1019261895,TSLA,TSLA210401C00812500,call,812.5,0.06,33,0.03,25,2021-04-01,2021-03-30T18:55:56.753+0000,1617131581464,19,0.06,0.10,0.06,0.16,0.06,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4000,-0.04,1,50,7.0
215,1019261894,TSLA,TSLA210401P00812500,put,812.5,184.60,60,179.80,60,2021-04-01,2021-03-26T13:58:32.000+0000,1617131582447,0,177.50,177.50,,,,-1.0000,0.0000,0.0000,0.0021,-0.0668,0.0000,0.00,1,50,0.0
216,1019261887,TSLA,TSLA210401C00815000,call,815,0.06,44,0.03,25,2021-04-01,2021-03-30T16:17:40.686+0000,1617131581470,18,0.04,0.10,0.07,0.08,0.04,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6000,-0.06,1,50,9.0
217,1019261893,TSLA,TSLA210401P00815000,put,815,185.65,21,182.60,60,2021-04-01,2021-03-30T16:11:25.911+0000,1617131582453,1,188.98,205.85,188.98,188.98,188.98,-1.0000,0.0000,0.0000,0.0021,-0.0670,-0.0820,-16.87,1,50,25.0
218,1019261884,TSLA,TSLA210401C00817500,call,817.5,0.05,17,0.03,25,2021-04-01,2021-03-30T18:25:35.811+0000,1617131581464,69,0.04,0.09,0.06,0.11,0.04,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5556,-0.05,1,50,-4.0
219,1019261891,TSLA,TSLA210401P00817500,put,817.5,188.25,35,184.80,60,2021-04-01,2021-03-29T14:38:50.000+0000,1617131582042,0,210.90,210.90,,,,-1.0000,0.0000,0.0000,0.0021,-0.0672,0.0000,0.00,1,50,0.0
220,1019261890,TSLA,TSLA210401C00820000,call,820,0.05,17,0.03,25,2021-04-01,2021-03-30T18:53:19.969+0000,1617131581464,142,0.05,0.10,0.05,0.12,0.02,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5000,-0.05,1,50,-83.0
221,1019261885,TSLA,TSLA210401P00820000,put,820,191.10,60,188.55,60,2021-04-01,2021-03-30T19:11:06.528+0000,1617131582737,10,189.33,213.80,221.55,221.55,189.33,-1.0000,0.0000,0.0000,0.0021,-0.0674,-0.1145,-24.47,1,50,-12.0
222,1019261889,TSLA,TSLA210401C00822500,call,822.5,0.05,17,0.04,21,2021-04-01,2021-03-30T19:09:11.188+0000,1617131581464,65,0.05,0.10,0.05,0.07,0.03,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5000,-0.05,1,50,33.0
223,1019261888,TSLA,TSLA210401P00822500,put,822.5,195.75,60,189.80,60,2021-04-01,2021-03-25T18:14:15.000+0000,1617131581465,0,195.15,195.15,,,,-1.0000,0.0000,0.0000,0.0021,-0.0676,0.0000,0.00,1,50,0.0
224,1019261883,TSLA,TSLA210401C00825000,call,825,0.05,50,0.04,1,2021-04-01,2021-03-30T18:11:29.278+0000,1617131581445,157,0.03,0.10,0.06,0.10,0.02,0.0000,0.0000,0.0000,0.0000,0.0000,-0.7000,-0.07,1,50,122.0
225,1019261892,TSLA,TSLA210401P00825000,put,825,196.05,60,192.30,60,2021-04-01,2021-03-30T16:51:46.884+0000,1617131582415,18,203.83,218.92,230.95,230.95,196.73,-1.0000,0.0000,0.0000,0.0021,-0.0678,-0.0689,-15.09,1,50,-1.0
226,1019261882,TSLA,TSLA210401C00827500,call,827.5,0.05,33,0.02,44,2021-04-01,2021-03-30T18:08:44.650+0000,1617131581445,16,0.03,0.10,0.06,0.10,0.03,0.0000,0.0000,0.0000,0.0000,0.0000,-0.7000,-0.07,1,50,5.0
227,1019261886,TSLA,TSLA210401P00827500,put,827.5,198.35,49,194.80,60,2021-04-01,2021-03-26T15:56:31.000+0000,1617131582822,0,206.90,206.90,,,,-1.0000,0.0000,0.0000,0.0022,-0.0680,0.0000,0.00,1,50,0.0
228,1019261909,TSLA,TSLA210401C00830000,call,830,0.05,51,0.04,24,2021-04-01,2021-03-30T19:12:58.100+0000,1617131581601,84,0.05,0.08,0.03,0.10,0.03,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3750,-0.03,1,50,-39.0
