,open,high,low,close,adjclose,volume,ticker
2021-03-02,52.84000015258789,53.529998779296875,49.0,49.119998931884766,49.119998931884766,1855000,GRWG
2021-03-03,49.13999938964844,49.79499816894531,43.400001525878906,43.470001220703125,43.470001220703125,2331600,GRWG
2021-03-04,42.380001068115234,44.84000015258789,37.70000076293945,40.04999923706055,40.04999923706055,4948400,GRWG
2021-03-05,39.75,40.61000061035156,33.02000045776367,40.400001525878906,40.400001525878906,5062400,GRWG
2021-03-08,40.51499938964844,41.93000030517578,37.599998474121094,37.790000915527344,37.790000915527344,2026400,GRWG
2021-03-09,39.97999954223633,45.43000030517578,39.75,44.619998931884766,44.619998931884766,2783000,GRWG
2021-03-10,46.68000030517578,47.959999084472656,42.85499954223633,45.41999816894531,45.41999816894531,2047700,GRWG
2021-03-11,47.5,49.0099983215332,46.310001373291016,48.7400016784668,48.7400016784668,1932300,GRWG
2021-03-12,46.5,49.43000030517578,45.55099868774414,48.95000076293945,48.95000076293945,1298000,GRWG
2021-03-15,49.7599983215332,53.97999954223633,49.4900016784668,53.349998474121094,53.349998474121094,2048300,GRWG
2021-03-16,55.0,55.5,50.22600173950195,51.779998779296875,51.779998779296875,2292000,GRWG
2021-03-17,49.29999923706055,55.439998626708984,48.099998474121094,54.150001525878906,54.150001525878906,1520700,GRWG
2021-03-18,53.5,55.31999969482422,50.08000183105469,50.75,50.75,1742200,GRWG
2021-03-19,50.314998626708984,55.2400016784668,50.04999923706055,54.779998779296875,54.779998779296875,2391500,GRWG
2021-03-22,57.439998626708984,59.316001892089844,54.04899978637695,55.189998626708984,55.189998626708984,3145300,GRWG
2021-03-23,55.54999923706055,57.2400016784668,51.650001525878906,52.16999816894531,52.16999816894531,2500900,GRWG
2021-03-24,52.29999923706055,53.349998474121094,45.75,45.810001373291016,45.810001373291016,3477100,GRWG
2021-03-25,44.529998779296875,48.16999816894531,42.65999984741211,45.72999954223633,45.72999954223633,4699063,GRWG
